Video_ID,TikTok_Video_ID,Hashtag_Seed,Author,Caption,Hashtags,Like_Count,Comment_Count,Share_Count,Upload_Date,URL
TT1482,7441976997846191402,koreanskincareproducts,jooshica,"366K Likes, 1278 Comments. TikTok video from JJ (@jooshica): “Discover the power of Arencia's Green Rice Mochi Cleanser for blackhead removal and achieving glass skin! Available on Amazon. #arencia #kbeauty #mochicleanser #skincare”. ","arencia,kbeauty,mochicleanser,skincare",366000,1278,8877,27/11/2024,https://www.tiktok.com/@jooshica/video/7441976997846191402
TT1483,7352014603238395179,koreanskincareproducts,ariellecalimquim,"256K Likes, 280 Comments. TikTok video from Arielle (@ariellecalimquim): “Discover incredible beauty finds at Costco including Snail Mucin, eye creams, and more. Get the best deals on high-quality skincare products. Upgrade your beauty routine now!”. ",,256000,280,17300,30/03/2024,https://www.tiktok.com/@ariellecalimquim/video/7352014603238395179
TT1484,7204195818025291014,koreanskincareproducts,justthatgirliez,"249.1K Likes, 947 Comments. TikTok video from Lifestyle & Beauty creator💐🪩 (@justthatgirliez): “First use and I already know I’m going to be obsessed with this cleanser!! #kbeauty #koreanskincare #koreanskincareproducts #koreanskincareroutine #speedycleansingoil #cleansingoil #skintok #skincare #makeup #chinatownlondon #kbeautyskincare #skincaretiktok #skincareproducts”. blue hair - ☆.","chinatownlondon,cleansingoil,kbeauty,kbeautyskincare,koreanskincare,koreanskincareproducts,koreanskincareroutine,makeup,skincare,skincareproducts,skincaretiktok,skintok,speedycleansingoil",249100,947,2164,25/02/2023,https://www.tiktok.com/@justthatgirliez/video/7204195818025291014
TT1485,7373360057544609070,koreanskincareproducts,angelamachadobeauty,"245.4K Likes, 1700 Comments. TikTok video from Angela María (@angelamachadobeauty): “Resubiendo 🫶🏻 link de compra en mi perfil o tiktok shop #mask #koreanmask #koreanmasks #koreanskincare #koreanskincareproducts”. original sound - Angela María.","koreanmask,koreanmasks,koreanskincare,koreanskincareproducts,mask",245400,1700,32900,26/05/2024,https://www.tiktok.com/@angelamachadobeauty/video/7373360057544609070
TT1486,7524219977449164050,kbeauty,deallias,"295.2K Likes, 809 Comments. TikTok video from diana lee ⋆.𐙚 ̊ (@deallias): “Transform your skin with this 4 step pink poremizing routine for large pores! Discover essential tips and products. #skin1004 #kbeauty #aestheticskincare”. ","aestheticskincare,kbeauty,skin1004",295200,809,9695,07/07/2025,https://www.tiktok.com/@deallias/video/7524219977449164050
TT1487,7507707050319793430,kbeauty,lailapaul7,"5071 Likes, 48 Comments. TikTok video from Laila Paul (@lailapaul7): “Explore why K-Beauty is considered overhyped by some. Discover insights into Korean beauty products and skincare routines. #skincare #kbeauty”. ","kbeauty,skincare",5071,48,91,23/05/2025,https://www.tiktok.com/@lailapaul7/video/7507707050319793430
TT1488,7449013344444550446,kbeauty,yoonsagi,"110.8K Likes, 172 Comments. TikTok video from ig: kozumekenma 🍡 (@yoonsagi): “Discover a K-beauty-inspired makeup tutorial with tips for achieving a glowing look! Perfect for school and any occasion. #grwm #makeuptutorial #kbeauty”. ","grwm,kbeauty,makeuptutorial",110800,172,846,16/12/2024,https://www.tiktok.com/@yoonsagi/video/7449013344444550446
TT1489,7539677546938387726,kbeauty,taina.mendoza1,"100 Likes, 32 Comments. TikTok video from Taina🌷⸝꙳.˖content creator (@taina.mendoza1): “Descubre cómo el bálsamo de esencia VT Cosmetics combate el acné hormonal con ingredientes poderosos. #kbeauty #koreanskincare #wonyoungism”. ","kbeauty,koreanskincare,wonyoungism",100,32,5,17/08/2025,https://www.tiktok.com/@taina.mendoza1/video/7539677546938387726
TT1490,7529652688540290334,kbeauty,lisa.beautify,"674K Likes, 1564 Comments. TikTok video from Lisa | SkinCare (@lisa.beautify): “Dive into an honest, unsponsored review of K-beauty. Discover products you can trust! #kbeauty”. ",kbeauty,674000,1564,45500,21/07/2025,https://www.tiktok.com/@lisa.beautify/video/7529652688540290334
TT1491,7488958900914457864,koreanskincaretips,ashh_545,"209.5K Likes, 1333 Comments. TikTok video from Ashika (@ashh_545): “Discover how to effectively erase neck lines using retinol within a week. Transform your skincare routine today! #kbeautyblogger #koreanskincareproducts #kbeauty”. ","kbeauty,kbeautyblogger,koreanskincareproducts",209500,1333,26000,03/04/2025,https://www.tiktok.com/@ashh_545/video/7488958900914457864
TT1492,7332905372971207968,koreanskincaretips,pickleflipflops,"52.4K Likes, 377 Comments. TikTok video from frieda (@pickleflipflops): “Discover the ultimate guide on how to start your Korean skincare routine with the best products for beginners. Get glowing skin with the perfect cleanser, moisturizer, and sunscreen. #pickleflipflops #skincare #koreanskincare #kskincare”. ","koreanskincare,kskincare,pickleflipflops,skincare",52400,377,1019,07/02/2024,https://www.tiktok.com/@pickleflipflops/video/7332905372971207968
TT1493,7291038006172028203,koreanskincaretips,arwaakhu,"1.1M Likes, 3357 Comments. TikTok video from Arwa (@arwaakhu): “Rice water as a spray, face mask, toner pads, ice roller #kbeauty #koreanskincare #skincare #skincareroutine #acne #acnescars”. Rice Water For Face. The Korean skin secret that helped my acne scars.. | 1..2..3 | 3..2..1 | ...Euro$tep - West.","acne,acnescars,kbeauty,koreanskincare,skincare,skincareroutine",1100000,3357,18900,17/10/2023,https://www.tiktok.com/@arwaakhu/video/7291038006172028203
TT1494,7515216072040041758,koreanskincaretips,jelly4skincare,"26.7K Likes, 141 Comments. TikTok video from 𝙹𝚎𝚕𝚕𝚢 𝜗𝜚 (@jelly4skincare): “Discover honest ratings of popular Korean skincare products and tips for achieving glass skin. #koreanskincare #skincaretips #kbeauty”. ","kbeauty,koreanskincare,skincaretips",26700,141,420,12/06/2025,https://www.tiktok.com/@jelly4skincare/video/7515216072040041758
TT1495,7510235826337434910,koreanskincareproducts,stella.shin,"1620 Likes, 92 Comments. TikTok video from Stella (@stella.shin): “Discover budget-friendly skincare tips and products that deliver results without breaking the bank. Explore categories not worth splurging on! #skincare #koreanskincare”. ","koreanskincare,skincare",1620,92,65,30/05/2025,https://www.tiktok.com/@stella.shin/video/7510235826337434910
TT1496,7511716218345114902,koreanskincareproducts,blueyoobin,"427.3K Likes, 1961 Comments. TikTok video from blueyoobin (@blueyoobin): “Discover the ultimate 5-step Centella skincare routine featuring SKIN1004 products. Achieve healthy, glowing skin! #skin1004 #centella #skincare #kbeautyskincare”. ","centella,kbeautyskincare,skin1004,skincare",427300,1961,16300,03/06/2025,https://www.tiktok.com/@blueyoobin/video/7511716218345114902
TT1497,7522576696973741367,koreanskincareproducts,kbeautywithelizabeth,"24 Likes, TikTok video from K Beauty with Elizabeth (@kbeautywithelizabeth): “Discover effective Korean skincare products that enhance your beauty routine. Find out which products deliver results! #koreanskincare”. ",koreanskincare,24,2,3,02/07/2025,https://www.tiktok.com/@kbeautywithelizabeth/video/7522576696973741367
TT1498,7552464723703287062,koreanskincareroutine,aiann.m,"232 Likes, TikTok video from aian (@aiann.m): “Morning vlog ✨ Skincare:  1. @imfrom_us  2. @SKIN1004 US Tone Brightening Capsule Ampoule & soothing cream  Body :  1. @L’occitanee.beauty skin oil  2. @Ritual body cream  #fyp #skincare #koreanskincare #wellness”. ACELERADA - sma$her & MXZI.","fyp,koreanskincare,skincare,wellness",232,3,2,21/09/2025,https://www.tiktok.com/@aiann.m/video/7552464723703287062
TT1499,7528080139075308830,koreanskincareroutine,elizabethjordancraig,"3482 Likes, 98 Comments. TikTok video from Elizabeth Craig (@elizabethjordancraig): “Discover an effective morning skincare routine featuring Korean products, gua sha, and essential tips for hydration and glow. This routine includes specific brands and products used for optimal results. #skincareroutine #morningroutine #glassskin.”. ","glassskin,morningroutine,skincareroutine",3482,98,92,17/07/2025,https://www.tiktok.com/@elizabethjordancraig/video/7528080139075308830
TT1500,7367219206984633643,koreanskincare,jjustinchung,"41.9K Likes, 181 Comments. TikTok video from JUSTIN (@jjustinchung): “Discover a quick and effective solution for acne scars using Medicube's exosome shot and red centella balm. Achieve clear and soothed skin with this Korean skincare routine.”. ",,41900,181,1835,10/05/2024,https://www.tiktok.com/@jjustinchung/video/7367219206984633643
TT1501,7514675713706921262,koreanskincare,findyourseon,"656.7K Likes, 3677 Comments. TikTok video from Find Your Seon 🪽 (@findyourseon): “Discover the best pore-minimizing serums and ampoules for brightening and smoothing textured skin. Unlock your skin's potential! #pores #koreanskincare #skincareproduct”. ","koreanskincare,pores,skincareproduct",656700,3677,94000,11/06/2025,https://www.tiktok.com/@findyourseon/video/7514675713706921262
TT1502,7406007731582192916,koreanskincare,lerushhkaa,"24.1K Likes, 204 Comments. TikTok video from леруша (@lerushhkaa): “ссылка на тгк есть в описании🤎 #beauty #selfcare #корейскаякосметика #koreanskincare”. самые  | РАБОЧИЕ ПЭДЫ | в моей жизни  | ...Moon - Instrumental Version - Space Doves.","beauty,koreanskincare,selfcare",24100,204,1151,22/08/2024,https://www.tiktok.com/@lerushhkaa/video/7406007731582192916
TT1503,7403960728119414022,koreanskincareproducts,estherseo,"1687 Likes, 30 Comments. TikTok video from estherseo (@estherseo): “skincare essentials 🎀🫧🤍 #skincareessentials #skincare #skincareroutine #glassskin #glowyskin #koreanskincare #kbeauty #skincarebag #clearskin #skincaretips #skincaretiktok #selfcareroutine #viralskincare #pinterestaesthetic #thatgirl #itgirl #cleangirlaesthetic #foryou #fyp  products:  @Manyo US @anua.skincare_us @anua_kr @laneige_us @L’Occitane @TORRIDEN US @dr.althea_official @numbuzin Official @mixsoon_official @AXIS-Y @Beauty of Joseon @SKIN1004 Official”. skincare essentials 
🎀🫧🤍 | ma:nyo 
cleansing oil  | anua heartleaf 
pore deep 
cleansing foam  | ...360 - Charli xcx.","cleangirlaesthetic,clearskin,foryou,fyp,glassskin,glowyskin,itgirl,kbeauty,koreanskincare,pinterestaesthetic,selfcareroutine,skincare,skincarebag,skincareessentials,skincareroutine,skincaretiktok,skincaretips,thatgirl,viralskincare",1687,30,117,17/08/2024,https://www.tiktok.com/@estherseo/video/7403960728119414022
TT1504,7393025710249577760,kbeauty,mydelicate,"85K Likes, 3110 Comments. TikTok video from ⋆˚⟡˖ ࣪ maya˚⊹ ᰔ (@mydelicate): “Discover my delightful pink skincare routine with K-beauty products. Join me for a refreshing morning skincare routine that will leave your skin glowing. Don't miss out! #kbeauty #koreanskincare #skincare”. ","kbeauty,koreanskincare,skincare",85000,3110,1304,18/07/2024,https://www.tiktok.com/@mydelicate/video/7393025710249577760
TT1505,7518849178961906946,kbeauty,skinbyjoyce,"1229 Likes, 20 Comments. TikTok video from Skinbyjoyce (@skinbyjoyce): “Descubre las marcas de K-Beauty ideales para el cuidado de la piel madura y el envejecimiento, con ingredientes de alta calidad. #koreanskincare #30sskincare”. ","30sskincare,koreanskincare",1229,20,168,22/06/2025,https://www.tiktok.com/@skinbyjoyce/video/7518849178961906946
TT1506,7492408190785588497,koreanskincareroutine,tarankaaa,"512.1K Likes, 3253 Comments. TikTok video from Dasha Taran (@tarankaaa): “Discover Dasha Taran's skincare and teeth care routine featuring Nature Class products. Transform your beauty rituals! #skincare #teethcare #koreanskincare”. ","koreanskincare,skincare,teethcare",512100,3253,9392,12/04/2025,https://www.tiktok.com/@tarankaaa/video/7492408190785588497
TT1507,7352262809708743967,koreanskincareroutine,jaimesskin,"34.4K Likes, 115 Comments. TikTok video from Jaime Nicole (@jaimesskin): “Achieve a more even complexion with Niacinamide to reduce dark spots, hyperpigmentation, and acne scars. Try Anua’s Dark Spot Correcting Serum, a Turmeric Face Mask, and a Flaxseed Face Mask for clear skin. #flaxseedfacemask #turmericmask #anua #darkspots #acnescars #koreanskincare #hyperpigmentation #clearskin”. ","acnescars,anua,clearskin,darkspots,flaxseedfacemask,hyperpigmentation,koreanskincare,turmericmask",34400,115,773,30/03/2024,https://www.tiktok.com/@jaimesskin/video/7352262809708743967
TT1508,7424194542250855722,koreanskincareroutine,beautosal,"206.7K Likes, 986 Comments. TikTok video from Beautosal (@beautosal): “Try this DIY rice face mask for unbelievably supple skin! Learn how to make a rice face mask without a blender and enjoy hydrated, brightened skin. #diy #diyskincare #rice #skincare”. ","diy,diyskincare,rice,skincare",206700,986,7903,10/10/2024,https://www.tiktok.com/@beautosal/video/7424194542250855722
TT1509,7451627026185833736,koreanmakeup,jih_o.7,"297.3K Likes, 1781 Comments. TikTok video from jih_o.7 (@jih_o.7): “메컵 튜토리얼! #올리브영 #메디큐브 #올영세일 #올영세일학생추천템 # #올영깡 #올영픽 #올영미백템 #fyp #에이프릴스킨쿠션 #히어로쿠션”. Makeup Tutorial. 건조한날은 메디큐브 랩핑팩 해줍니다 | 이렇게 발라주고 5-10분정도
기다리면!!!!! | 짠! 이렇게 떼어내면 끝!!! | ...Tell Me sped up - 𐙚˙ena⋆.˚.",fyp,297300,1781,6484,23/12/2024,https://www.tiktok.com/@jih_o.7/video/7451627026185833736
TT1510,7213661047306063130,koreanmakeup,makeuptutorial.00,satisfying banget tutorial eyeliner koreanlook nya ____#metoosmile #makeup #makeuptutoriall #makeuptutorialvideo #eyelinerhacks #eyelinertutotrial,#metoosmile #makeup #makeuptutoriall #makeuptutorialvideo #eyelinerhacks #eyelinertutotrial,466500,560,5464,23/03/2023,https://www.tiktok.com/@makeuptutorial.00/video/7213661047306063130
TT1511,7491330368457542930,koreanmakeup,rin.8xx,"36.5K Likes, 162 Comments. TikTok video from rin🐾 (@rin.8xx): “Discover the secrets of Korean makeup with our easy tutorial! Explore tips for glam and natural looks. #makeup #koreanmakeup #makeuptutorial”. ","koreanmakeup,makeup,makeuptutorial",36500,162,1185,09/04/2025,https://www.tiktok.com/@rin.8xx/video/7491330368457542930
TT1512,7431607240890617093,koreanmakeup,ieatunicornpoopo,"2586 Likes, 158 Comments. TikTok video from hayaa🦭 (@ieatunicornpoopo): “real #relatable#real#makeup#funny#meme#korea#f #fyp#fypシ゚viral #heavy#makeup#cool#korean#koreanmakeuplook”. POV: that one friend before schoolAttention – 250 Remix (Instrumental) - NewJeans.","cool,f,funny,fyp,heavy,korea,korean,koreanmakeuplook,makeup,meme,real,relatable",2586,158,701,30/10/2024,https://www.tiktok.com/@ieatunicornpoopo/video/7431607240890617093
TT1513,7469922345361083654,koreanmakeup,dearzeina,"254.6K Likes, 2003 Comments. TikTok video from 𐙚dearzeina𐙚 (@dearzeina): “Use code zbb20 on @moodylenses 🩷🩷 🩷PRODUCTS USED🩷 - @Unleashia Official satin wear healthy cushion shade 41 $ Glitterpedia palette N.1 All of Glitter - @Maybelline NY fit me concealer shade 40 & Pressed powder - @elfcosmetics camo liquid blush - @Judydoll_official contour palette shade 02; Matte foundation powder shade 02; powder blush, Shimmery highlighter; Glitter Color eyeshadow shade G33; Ice watery lip gloss shade 09 Hawthorn cocktail  - @3CE new take eyeshadow palette shades motion frame  - @heimish.cosmetics dailism mascara - @etudeofficial drawing show eyeliner shade 02 brown - @rom&nd global dewyful water tint shade 02 salty peach - @sonatural real matte makeup setting spray #xiahongshu #douyinmakeuplook #douyinmakeup #makeup #douyinmakeupinspired #cbeauty #contactlenses #moodylenses #chinesemakeuplook #makeuptutorialvideo #blackgirl #blackgirltiktok #douyin #fyp #douyin抖音 #fypp #rednote”. douyin makeup. оригинальный звук - artrave☆.","blackgirl,blackgirltiktok,cbeauty,chinesemakeuplook,contactlenses,douyin,douyinmakeup,douyinmakeupinspired,douyinmakeuplook,fyp,fypp,makeup,makeuptutorialvideo,moodylenses,rednote,xiahongshu",254600,2003,3526,10/02/2025,https://www.tiktok.com/@dearzeina/video/7469922345361083654
TT1514,7367715763123162374,koreanmakeup,yu_saya9,"202.4K Likes, 1281 Comments. TikTok video from yu_saya9 (@yu_saya9): “Пройди тест на типаж, узнай стиль Битер Тайп и как правильно делать макияж. Узнай секреты ухода и лучшую косметику! #bittermakeup #koreanmakeup #bittertype”. ","bittermakeup,bittertype,koreanmakeup",202400,1281,3514,11/05/2024,https://www.tiktok.com/@yu_saya9/video/7367715763123162374
TT1515,7349979856819572001,koreanmakeup,jasminnlily_,"297K Likes, 1352 Comments. TikTok video from Jasmin (@jasminnlily_): “Experience flawless and long-lasting coverage with the viral TIRTIR cushion foundation. Achieve a Korean glass skin look with this non-greasy and weightless formula. Say goodbye to oiliness and setting spray!”. ",,297000,1352,14500,24/03/2024,https://www.tiktok.com/@jasminnlily_/video/7349979856819572001
TT1516,7255633064406027526,koreanmakeup,bongmelamdep,"3.4M Likes, 6498 Comments. TikTok video from Tạp hoá Chôm Chôm (@bongmelamdep): “Explore the latest Chinese makeup trends on Douyin with this captivating tutorial showcasing stunning transformations. #makeup #tutorial #beautytips #GocLamDep #douyin”. ","beautytips,douyin,goclamdep,makeup,tutorial",3400000,6498,50900,14/07/2023,https://www.tiktok.com/@bongmelamdep/video/7255633064406027526
TT1517,7116177890571488554,koreanmakeup,jooshica,"51.7K Likes, 147 Comments. TikTok video from JJ (@jooshica): “Join me for a Korean makeup session as I share an unexpected revelation about a past relationship. Discover tips for your own GRWM! #KoreanMakeup #GRWM”. ","grwm,koreanmakeup",51700,147,127,03/07/2022,https://www.tiktok.com/@jooshica/video/7116177890571488554
TT1518,7349291510761803051,koreanmakeup,skybxyy,"5410 Likes, 36 Comments. TikTok video from sky ⋆˙⟡♡ (@skybxyy): “Descubre mis productos favoritos de K-Beauty, perfectos para pieles oscuras. Tutorial en bio! #kbeauty #koreanmakeup #kbeautymakeup”. ","kbeauty,kbeautymakeup,koreanmakeup",5410,36,102,22/03/2024,https://www.tiktok.com/@skybxyy/video/7349291510761803051
TT1519,7480570064459107590,koreanmakeup,_haewon22,"62.8K Likes, 133 Comments. TikTok video from 해뿡이 (@_haewon22): “여쿨 뮤트의 봄웜🌸 메컵 #makeup #grwm #fyp #douyin #douyinmakeup #도우인메이크업 #추천 #korean #koreangirl #뷰티크리에이터 #봄웜메이크업 #메이크업튜토리얼 #메이크업전후 #화장전후 #메이크업체크 #봄웜 #봄웜라 #해원”. korean makeup. 오리지널 사운드 - _haewon22 - 해뿡이.","douyin,douyinmakeup,fyp,grwm,korean,koreangirl,makeup",62800,133,904,11/03/2025,https://www.tiktok.com/@_haewon22/video/7480570064459107590
TT1520,7441108319902731575,koreanmakeup,thesaltwins,"coba deh pake teknik ini, bikin hidung mancung lebih natural__ #koreanmakeup #contourhidung #makeuptutorial",,299800,2025,16700,25/11/2024,https://www.tiktok.com/@thesaltwins/video/7441108319902731575
TT1521,7441977780729859336,koreanmakeup,amyflamy1,"2.1M Likes, 8626 Comments. TikTok video from amyflamy (@amyflamy1): “Discover how to achieve a clean girl makeup look with our go-to GRWM routine using Parnell and TIRTIR products! #grwm #makeup #skincareroutine #parnellpartner”. ","grwm,makeup,parnellpartner,skincareroutine",2100000,8626,9982,27/11/2024,https://www.tiktok.com/@amyflamy1/video/7441977780729859336
TT1522,7342896337417030930,koreanmakeup,sumatsaqlayen,"53.5K Likes, 564 Comments. TikTok video from sumat 💀 (@sumatsaqlayen): “Explore a simple Korean makeup tutorial perfect for school featuring Aegyosal and Douyin look. Learn step-by-step techniques to achieve a Korean-inspired makeup look. #koreanmakeup #aegyosal #douyinmakeup #makeuptutorial”. ","aegyosal,douyinmakeup,koreanmakeup,makeuptutorial",53500,564,1740,05/03/2024,https://www.tiktok.com/@sumatsaqlayen/video/7342896337417030930
TT1523,7148404244075367707,koreanmakeup,makeupkorean_,"47 Likes, TikTok video from KoreanMakeup (@makeupkorean_): “taken from: pinterest. #koreanmakeup #fyp #viral #makeuptutorial #koreanmakeup #pinterest”. Full Senyum Sayang - Evan Loss.","fyp,koreanmakeup,makeuptutorial,pinterest,viral",47,3,2,28/09/2022,https://www.tiktok.com/@makeupkorean_/video/7148404244075367707
TT1524,7300005481437859077,koreanmakeup,mykbeautybible,"532.2K Likes, 1544 Comments. TikTok video from 𝗺𝗮𝗿𝗶𝗮𝗻𝗮🎧ྀི • k-beauty (@mykbeautybible): “Descubre el maquillaje coreano paso a paso para latinas. Aprende tips y técnicas para un look natural y encantador. #koreanmakeup #maquillajecoreanolatinas”. ","koreanmakeup,maquillajecoreanolatinas",532200,1544,6213,11/11/2023,https://www.tiktok.com/@mykbeautybible/video/7300005481437859077
TT1525,7395327713705217310,koreanmakeup,cameronhillll,"65.8K Likes, 616 Comments. TikTok video from Cameron (@cameronhillll): “Watch as a Latina tries out Korean makeup products and gives her thoughts on the K-beauty trends. #makeup #koreanmakeup #kbeauty”. ","kbeauty,koreanmakeup,makeup",65800,616,1507,24/07/2024,https://www.tiktok.com/@cameronhillll/video/7395327713705217310
TT1526,7453450818969144608,koreanmakeup,that_gurlly_mia,"8086 Likes, 23 Comments. TikTok video from 4EVERC-BEAUTY (@that_gurlly_mia): “Discover how to create a stunning everyday makeup look with our easy tutorial. Perfect for beginners! #makeup #makeuptutorial #kbeauty #koreanmakeup”. ","kbeauty,koreanmakeup,makeup,makeuptutorial",8086,23,246,28/12/2024,https://www.tiktok.com/@that_gurlly_mia/video/7453450818969144608
TT1527,7100041565778808090,koreanmakeup,serum10000,"1.8M Likes, 10.3K Comments. TikTok video from Serum10000 (@serum10000): “Explore the beauty of soft and natural Korean bridal makeup for a romantic wedding look. Discover makeup inspiration for brides with a Korean twist. #bridal #wedding #love #beauty #life #korean #makeup”. ","beauty,bridal,korean,life,love,makeup,wedding",1800000,10300,14400,21/05/2022,https://www.tiktok.com/@serum10000/video/7100041565778808090
TT1528,7482934700940479790,koreanmakeup,eh_la_inie,"2.7M Likes, 5928 Comments. TikTok video from Elaine Park (@eh_la_inie): “Discover tips and techniques for perfecting Korean eye makeup for monolid and hooded eyes. Transform your look with our detailed tutorial! #monolid #makeup #hooded #eye #kbeauty”. ","eye,hooded,kbeauty,makeup,monolid",2700000,5928,123700,18/03/2025,https://www.tiktok.com/@eh_la_inie/video/7482934700940479790
TT1529,7453532654315572512,koreanmakeup,juliaguesmia,"100.8K Likes, 316 Comments. TikTok video from Julia Guesmia (@juliaguesmia): “Discover my experience at a Korean makeup artist—so bad, it'll make you laugh! #koreanmakeup #worstreviewedmakeupartist #makeupmemes”. ","koreanmakeup,makeupmemes,worstreviewedmakeupartist",100800,316,608,28/12/2024,https://www.tiktok.com/@juliaguesmia/video/7453532654315572512
TT1530,7310686325764640046,koreanmakeup,rxinchannel,"201.5K Likes, 5766 Comments. TikTok video from Channel (@rxinchannel): “Explore the latest Wonyoung makeup tutorial in this engaging episode. Discover K-pop-inspired beauty tips and tricks. #makeup #wonyoung #kpop #ive #baddie”. ","baddie,ive,kpop,makeup,wonyoung",201500,5766,5243,09/12/2023,https://www.tiktok.com/@rxinchannel/video/7310686325764640046
TT1531,7499391326153084166,koreanmakeup,beautybynaa,"21.5K Likes, 198 Comments. TikTok video from Angelinamnznrs (@beautybynaa): “Découvrez ma collection de maquillage K-beauté et mes astuces de rangement ! Plongez dans l'univers du maquillage. #makeup #makeupcollection #kbeauty”. ","kbeauty,makeup,makeupcollection",21500,198,1263,01/05/2025,https://www.tiktok.com/@beautybynaa/video/7499391326153084166
TT1532,7379183710555393286,koreanmakeup,archivvebons,"645.7K Likes, 2006 Comments. TikTok video from ha (@archivvebons): “Discover the secrets of Korean makeup trends and learn how to achieve stunning looks. Explore various makeup styles and techniques in this step-by-step tutorial. #koreanmakeup #makeuptutorial”. ","koreanmakeup,makeuptutorial",645700,2006,18600,11/06/2024,https://www.tiktok.com/@archivvebons/video/7379183710555393286
TT1533,7265586756810984747,koreanmakeup,hilen_1996,"9900 Likes, 63 Comments. TikTok video from Hilen.1996 (@hilen_1996): “Discover the latest Korean makeup trends with stunning transformations and beauty tips. Get inspired by Korean beauty influencers and learn how to achieve the perfect Korean makeup look. #makeup #koreanmakeup #beauty #makeuptransformation #makeuptutorial”. ","beauty,koreanmakeup,makeup,makeuptransformation,makeuptutorial",9900,63,427,10/08/2023,https://www.tiktok.com/@hilen_1996/video/7265586756810984747
TT1534,7433586987333995807,koreanmakeup,jooshica,"20.7K Likes, 101 Comments. TikTok video from JJ (@jooshica): “Discover the latest beauty products from TIRTIR Inc. and Too Faced. Find out about the popular cushion foundation and eyeshadow palette that everyone is talking about. #makeup #korean”. ","korean,makeup",20700,101,174,05/11/2024,https://www.tiktok.com/@jooshica/video/7433586987333995807
TT1535,7544068905367555341,koreanmakeup,ivyy371,"74.6K Likes, 92 Comments. TikTok video from Ivy💋 (@ivyy371): “Learn how to achieve the perfect Korean eyeliner look with this easy tutorial. Perfect your eye makeup skills! #makeuptutorial #koreanmakeup #eyemakeup #eyeliner”. ","eyeliner,eyemakeup,koreanmakeup,makeuptutorial",74600,92,5450,29/08/2025,https://www.tiktok.com/@ivyy371/video/7544068905367555341
TT1536,7197709216071699738,koreanmakeup,pricilliasw,"1.2M Likes, 2645 Comments. TikTok video from Pricillia Stefani • RUI (@pricilliasw): “Achieve the perfect Korean bride makeup for your wedding with this tutorial. Get the elegant Asian bridal look you desire. #koreanbridemakeup #idolmakeup”. ","idolmakeup,koreanbridemakeup",1200000,2645,11900,08/02/2023,https://www.tiktok.com/@pricilliasw/video/7197709216071699738
TT1537,7319683521474268418,koreanmakeup,tutorial.1205,"35.7K Likes, 184 Comments. TikTok video from Cùng học Makeup nha✨ (@tutorial.1205): “Khám phá cách trang điểm nhẹ nhàng và tự nhiên như các cô gái Hàn Quốc với hướng dẫn cụ thể và dễ làm. #LearnOnTikTok #makeup #naturalmakeup”. ","learnontiktok,makeup,naturalmakeup",35700,184,1991,03/01/2024,https://www.tiktok.com/@tutorial.1205/video/7319683521474268418
TT1538,7480391161069227294,koreanmakeup,sunniangelz,"10.1K Likes, 75 Comments. TikTok video from sunniangelz (@sunniangelz): “Discover the perfect cold makeup look for winter! Step into a fresh beauty routine that keeps you looking fabulous. #douyinmakeup #cooltone #winter #makeuptutorial”. ","cooltone,douyinmakeup,makeuptutorial,winter",10100,75,437,11/03/2025,https://www.tiktok.com/@sunniangelz/video/7480391161069227294
TT1539,7539910172089519416,koreanmakeup,orangsundacysr51,TikTok video from Koreanmakeup (@orangsundacysr51): “”. suara asli - Koreanmakeup.,,5,0,0,18/08/2025,https://www.tiktok.com/@orangsundacysr51/video/7539910172089519416
TT1540,7536094815142841605,koreanmakeup,mo0ndaze,"21K Likes, 50 Comments. TikTok video from aless🎀 (@mo0ndaze): “Discover how to recreate the iconic Ningning makeup look with easy steps and tips for perfect results. Get inspired and enhance your beauty! #makeup #ningning #kbeauty”. ","kbeauty,makeup,ningning",21000,50,590,08/08/2025,https://www.tiktok.com/@mo0ndaze/video/7536094815142841605
TT1541,7518956856719723783,koreanmakeup,pimnarin4289,"118.4K Likes, 325 Comments. TikTok video from Pimshop 💰 (@pimnarin4289): “ค้นพบเทคนิคการแต่งหน้าเกาหลีที่ทำให้คุณเปลี่ยนลุคได้ง่ายและสวยงาม! #makeup #แต่งหน้าเปลี่ยนลุค #koreanmakeup”. ","koreanmakeup,makeup",118400,325,3068,23/06/2025,https://www.tiktok.com/@pimnarin4289/video/7518956856719723783
TT1542,7449486045797747973,koreanmakeup,missdarcei,"28.8K Likes, 388 Comments. TikTok video from Darcei (@missdarcei): “Discover the artistry of Korean makeup by a HERA artist at Amore Pacific. Get inspired by unique beauty techniques! #koreanmakeup #kbeauty #makeup”. ","kbeauty,koreanmakeup,makeup",28800,388,132,17/12/2024,https://www.tiktok.com/@missdarcei/video/7449486045797747973
TT1543,7501758457519918379,koreanmakeup,hiauntyviv,"92.9K Likes, 172 Comments. TikTok video from Viv Hoang (@hiauntyviv): “Discover a detailed makeup tutorial perfect for beginners. Learn soft glam techniques and tips for a stunning look. #beginnersfriendly #makeuptutorial”. ","beginnersfriendly,makeuptutorial",92900,172,1870,07/05/2025,https://www.tiktok.com/@hiauntyviv/video/7501758457519918379
